VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,1/1/2019 0:24,1/1/2019 0:35,1,1.16,1,N,79,148,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:42,1/1/2019 1:11,1,4.32,1,N,231,143,1,21,0.5,0.5,4.46,0,0.3,26.76,
4,1/1/2019 0:11,1/1/2019 0:14,1,0.44,1,N,237,141,1,4,0.5,0.5,1.59,0,0.3,6.89,
4,1/1/2019 0:28,1/1/2019 0:31,1,0.5,1,N,170,170,2,4,0.5,0.5,0,0,0.3,5.3,
4,1/1/2019 0:54,1/1/2019 1:04,1,1.46,1,N,249,231,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
1,1/1/2019 0:35,1/1/2019 0:43,0,0.8,1,N,107,164,1,6.5,0.5,0.5,1,0,0.3,8.8,
1,1/1/2019 0:49,1/1/2019 0:57,0,1.5,1,N,186,113,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
2,1/1/2019 0:04,1/1/2019 0:22,2,3.04,1,N,142,262,1,13.5,0.5,0.5,2.5,0,0.3,17.3,
2,1/1/2019 0:26,1/1/2019 0:41,2,6.4,1,N,140,243,1,20.5,0.5,0.5,5.45,0,0.3,27.25,
1,1/1/2019 0:45,1/1/2019 0:58,1,1.8,1,N,137,211,1,10,0.5,0.5,2.25,0,0.3,13.55,
1,1/1/2019 0:13,1/1/2019 1:06,1,44.1,5,N,132,265,2,150,0,0,0,0,0.3,150.3,
1,1/1/2019 0:35,1/1/2019 0:48,1,1,1,N,249,79,1,9.5,0.5,0.5,2.7,0,0.3,13.5,
1,1/1/2019 0:54,1/1/2019 1:11,3,4.9,1,N,148,263,1,16.5,0.5,0.5,3.55,0,0.3,21.35,
2,1/1/2019 0:19,1/1/2019 0:37,5,2.78,1,N,161,236,1,13.5,0.5,0.5,2,0,0.3,16.8,
2,1/1/2019 0:39,1/1/2019 0:42,5,0.73,1,N,75,263,1,4.5,0.5,0.5,1.45,0,0.3,7.25,
2,1/1/2019 0:46,1/1/2019 1:02,5,4.78,1,N,263,179,1,16.5,0.5,0.5,5.34,0,0.3,23.14,
2,1/1/2019 0:10,1/1/2019 0:19,1,0.61,1,N,164,186,1,7,0.5,0.5,1,0,0.3,9.3,
2,1/1/2019 0:45,1/1/2019 1:24,1,13.48,1,N,161,22,2,40.5,0.5,0.5,0,0,0.3,41.8,
2,1/1/2019 0:12,1/1/2019 0:27,1,1.97,1,N,68,107,1,11,0.5,0.5,3.08,0,0.3,15.38,
2,1/1/2019 0:44,1/1/2019 0:56,1,2.43,1,N,161,239,2,10.5,0.5,0.5,0,0,0.3,11.8,
2,1/1/2019 0:14,1/1/2019 0:19,1,1.01,1,N,263,141,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,1/1/2019 0:29,1/1/2019 0:35,1,0.75,1,N,237,141,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,1/1/2019 0:36,1/1/2019 0:42,1,0.61,1,N,141,140,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:55,1/1/2019 1:00,1,1.24,1,N,237,236,1,6,0.5,0.5,2.7,0,0.3,10,
1,1/1/2019 0:16,1/1/2019 0:24,1,1.1,1,N,163,170,2,7,0.5,0.5,0,0,0.3,8.3,
1,1/1/2019 0:25,1/1/2019 0:31,2,0.9,1,N,170,107,1,6,0.5,0.5,2.7,0,0.3,10,
1,1/1/2019 0:41,1/1/2019 0:45,2,0.6,1,N,170,233,2,5,0.5,0.5,0,0,0.3,6.3,
1,1/1/2019 0:49,1/1/2019 1:27,2,9.9,1,N,229,70,2,35.5,0.5,0.5,0,0,0.3,36.8,
1,1/1/2019 0:22,1/1/2019 1:00,2,6.2,1,N,158,140,1,27.5,0.5,0.5,5,0,0.3,33.8,
1,1/1/2019 0:13,1/1/2019 0:26,2,1.4,1,N,186,162,1,9.5,0.5,0.5,2.7,0,0.3,13.5,
1,1/1/2019 0:41,1/1/2019 0:53,4,0.8,1,N,161,164,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:30,1/1/2019 0:33,1,0.89,1,N,140,141,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,1/1/2019 0:34,1/1/2019 0:53,1,7.21,1,N,141,243,2,21,0.5,0.5,0,0,0.3,22.3,
2,1/1/2019 0:55,1/1/2019 1:05,2,5.19,1,N,243,238,1,16,0.5,0.5,5.19,0,0.3,22.49,
2,1/1/2019 0:37,1/1/2019 0:56,1,1.8,1,N,164,68,1,13,0.5,0.5,2.86,0,0.3,17.16,
2,1/1/2019 0:14,1/1/2019 0:41,1,13,1,N,79,53,1,37.5,0.5,0.5,8.91,5.76,0.3,53.47,
1,1/1/2019 0:13,1/1/2019 0:59,2,21.2,4,N,229,265,3,66.5,0.5,0.5,0,0,0.3,67.8,
1,1/1/2019 0:15,1/1/2019 0:32,1,5.2,1,N,164,88,1,19,0.5,0.5,3,0,0.3,23.3,
1,1/1/2019 0:40,1/1/2019 1:03,1,10.4,1,N,261,11,2,30.5,0.5,0.5,0,5.76,0.3,37.56,
2,1/1/2019 0:41,1/1/2019 0:48,2,1.19,1,N,137,170,2,7,0.5,0.5,0,0,0.3,8.3,
2,1/1/2019 0:51,1/1/2019 1:05,3,3.22,1,N,170,236,1,12,0.5,0.5,2,0,0.3,15.3,
2,1/1/2019 0:14,1/1/2019 0:20,2,0.88,1,N,148,79,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:27,1/1/2019 0:30,3,0.65,1,N,79,148,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,1/1/2019 0:31,1/1/2019 0:39,2,0.91,1,N,148,79,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
2,1/1/2019 0:46,1/1/2019 0:58,2,1.08,1,N,107,186,2,8,0.5,0.5,0,0,0.3,9.3,
2,1/1/2019 0:18,1/1/2019 0:28,1,1.43,1,N,161,140,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:34,1/1/2019 0:45,1,2.96,1,N,237,74,2,11,0.5,0.5,0,0,0.3,12.3,
2,1/1/2019 0:47,1/1/2019 0:50,1,0.65,1,N,74,42,2,4.5,0.5,0.5,0,0,0.3,5.8,
1,1/1/2019 0:26,1/1/2019 0:30,1,0.3,1,N,237,161,2,4,0.5,0.5,0,0,0.3,5.3,
1,1/1/2019 0:45,1/1/2019 1:03,1,3,1,N,142,137,1,13.5,0.5,0.5,0.01,0,0.3,14.81,
2,1/1/2019 0:40,1/1/2019 0:52,1,1.58,1,N,234,158,1,9.5,0.5,0.5,2.7,0,0.3,13.5,
2,1/1/2019 0:54,1/1/2019 0:55,2,0.25,1,N,158,158,1,3,0.5,0.5,0.47,0,0.3,4.77,
2,1/1/2019 0:55,1/1/2019 1:05,1,0.88,1,N,158,114,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:13,1/1/2019 0:27,1,2.39,1,N,158,148,1,11.5,0.5,0.5,2.56,0,0.3,15.36,
2,1/1/2019 0:33,1/1/2019 0:43,1,1.88,1,N,148,90,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,1/1/2019 0:51,1/1/2019 0:58,1,1.24,1,N,249,68,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:08,1/1/2019 0:13,2,1.11,1,N,239,238,1,6,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:15,1/1/2019 0:23,2,1.01,1,N,238,142,2,7.5,0.5,0.5,0,0,0.3,11.3,
2,1/1/2019 0:31,1/1/2019 0:43,3,2.91,1,N,142,166,1,11,0.5,0.5,2.46,0,0.3,14.76,
2,1/1/2019 0:56,1/1/2019 1:03,3,1.56,1,N,142,238,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
1,1/1/2019 0:39,1/1/2019 0:45,2,0.6,1,N,79,232,1,6,0.5,0.5,1.45,0,0.3,8.75,
1,1/1/2019 0:51,1/1/2019 1:05,2,2.2,1,N,4,186,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,1/1/2019 0:25,1/1/2019 0:39,1,2.96,1,N,170,140,2,12.5,0.5,0.5,0,0,0.3,13.8,
2,1/1/2019 0:46,1/1/2019 1:04,1,2.65,1,N,140,107,1,12.5,0.5,0.5,2.76,0,0.3,16.56,
2,1/1/2019 0:24,1/1/2019 0:40,2,5.58,1,N,138,226,1,18.5,0.5,0.5,4.95,0,0.3,24.75,
2,1/1/2019 0:49,1/1/2019 0:54,2,1.3,1,N,232,107,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:57,1/1/2019 1:06,2,1.87,1,N,107,162,2,9,0.5,0.5,0,0,0.3,10.3,
1,1/1/2019 0:42,1/1/2019 0:56,1,1.4,1,N,48,170,1,10,0.5,0.5,1.08,0,0.3,12.38,
2,1/1/2019 0:44,1/1/2019 0:51,1,1.07,1,N,148,79,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:52,1/1/2019 1:00,1,1.69,1,N,79,162,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:42,1/1/2019 1:38,2,29.38,1,N,228,173,1,82,0.5,0.5,0,0,0.3,83.3,
4,1/1/2019 0:22,1/1/2019 0:25,1,0.63,1,N,236,236,2,4.5,0.5,0.5,0,0,0.3,5.8,
4,1/1/2019 0:30,1/1/2019 0:36,1,1.52,1,N,236,142,2,6.5,0.5,0.5,0,0,0.3,7.8,
4,1/1/2019 0:37,1/1/2019 0:45,1,1.05,1,N,142,48,2,7,0.5,0.5,0,0,0.3,8.3,
4,1/1/2019 0:47,1/1/2019 0:59,1,1.83,1,N,48,68,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
1,1/1/2019 0:49,1/1/2019 1:01,1,2,1,N,142,140,1,10,0.5,0.5,2.25,0,0.3,13.55,
4,1/1/2019 0:12,1/1/2019 0:23,1,0.69,1,N,90,107,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
4,1/1/2019 0:27,1/1/2019 0:47,1,2.4,1,N,107,161,2,13.5,0.5,0.5,0,0,0.3,14.8,
4,1/1/2019 0:52,1/1/2019 1:12,1,5.38,1,N,161,87,1,19,0.5,0.5,5,0,0.3,25.3,
2,1/1/2019 0:34,1/1/2019 0:39,1,0.53,1,N,249,125,1,5,0.5,0.5,1.58,0,0.3,7.88,
2,1/1/2019 0:41,1/1/2019 0:50,1,2.96,1,N,125,33,1,10.5,0.5,0.5,2.95,0,0.3,14.75,
2,1/1/2019 0:01,1/1/2019 0:17,5,1.09,1,N,186,170,1,11,0.5,0.5,2,0,0.3,14.3,
2,1/1/2019 0:41,1/1/2019 1:11,4,6.88,1,N,161,255,1,25.5,0.5,0.5,6.7,0,0.3,33.5,
1,1/1/2019 0:29,1/1/2019 0:51,1,2.3,1,N,234,231,1,15,0.5,0.5,3.25,0,0.3,19.55,
1,1/1/2019 0:53,1/1/2019 1:00,2,1.1,1,N,231,209,1,6,0.5,0.5,1.45,0,0.3,8.75,
2,1/1/2019 0:18,1/1/2019 0:27,1,0.42,1,N,90,234,1,7,0.5,0.5,0.8,0,0.3,9.1,
2,1/1/2019 0:31,1/1/2019 0:53,1,2.2,1,N,234,233,2,14.5,0.5,0.5,0,0,0.3,15.8,
2,1/1/2019 0:56,1/1/2019 0:56,1,0,5,N,233,233,1,15,0,0,3.06,0,0.3,18.36,
2,1/1/2019 0:59,1/1/2019 1:21,1,1.55,1,N,137,229,1,14,0.5,0.5,4.59,0,0.3,19.89,
1,1/1/2019 0:50,1/1/2019 1:05,1,4.3,1,N,25,13,1,15.5,0.5,0.5,3,0,0.3,19.8,
2,1/1/2019 0:17,1/1/2019 0:40,2,4.32,1,N,48,144,2,18.5,0.5,0.5,0,0,0.3,19.8,
2,1/1/2019 0:41,1/1/2019 0:49,2,1.16,1,N,144,249,1,6.5,0.5,0.5,2.34,0,0.3,10.14,
2,1/1/2019 0:51,1/1/2019 1:03,4,1.87,1,N,249,246,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
1,1/1/2019 0:33,1/1/2019 0:46,1,3.4,1,N,50,41,1,13,0.5,0.5,2.85,0,0.3,17.15,
1,1/1/2019 0:54,1/1/2019 1:13,2,4.6,1,N,166,243,1,17.5,0.5,0.5,3.75,0,0.3,22.55,
2,1/1/2019 0:16,1/1/2019 0:23,1,0.92,1,N,142,143,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:30,1/1/2019 0:49,1,3.27,1,N,142,107,2,14,0.5,0.5,0,0,0.3,15.3,
2,1/1/2019 0:58,1/1/2019 1:10,1,1.43,1,N,162,142,2,9,0.5,0.5,0,0,0.3,10.3,
2,1/1/2019 0:13,1/1/2019 0:24,1,1.22,1,N,113,170,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:41,1/1/2019 1:00,1,5.72,1,N,161,87,1,19.5,0.5,0.5,2.5,0,0.3,23.3,
1,1/1/2019 0:29,1/1/2019 0:40,3,1.5,1,N,234,79,1,9,0.5,0.5,2.05,0,0.3,12.35,
1,1/1/2019 0:43,1/1/2019 0:54,2,2.3,1,N,79,229,1,9.5,0.5,0.5,2.15,0,0.3,12.95,
2,1/1/2019 0:58,1/1/2019 1:01,2,0.35,1,N,234,164,2,3.5,0.5,0.5,0,0,0.3,4.8,
2,1/1/2019 0:06,1/1/2019 0:17,1,1.62,1,N,239,48,1,9,0.5,0.5,1.34,0,0.3,11.64,
2,1/1/2019 0:20,1/1/2019 0:27,1,1.51,1,N,48,246,2,7,0.5,0.5,0,0,0.3,8.3,
2,1/1/2019 0:31,1/1/2019 0:46,1,2.48,1,N,246,113,1,11.5,0.5,0.5,2,0,0.3,14.8,
2,1/1/2019 0:48,1/1/2019 0:55,1,1.07,1,N,113,249,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:09,1/1/2019 0:25,3,3.45,1,N,79,141,1,13,0.5,0.5,2.86,0,0.3,17.16,
2,1/1/2019 0:27,1/1/2019 0:37,3,1.75,1,N,263,43,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:38,1/1/2019 1:06,4,3.71,1,N,43,211,1,18.5,0.5,0.5,3.96,0,0.3,23.76,
2,1/1/2019 0:47,1/1/2019 0:52,3,1.07,1,N,170,162,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:27,1/1/2019 0:47,6,1.4,1,N,161,234,1,13,0.5,0.5,0,0,0.3,14.3,
2,1/1/2019 0:52,1/1/2019 1:08,6,1.36,1,N,90,79,1,11,0.5,0.5,2.46,0,0.3,14.76,
2,1/1/2019 0:02,1/1/2019 0:19,2,3.34,1,N,186,236,2,14,0.5,0.5,0,0,0.3,15.3,
2,1/1/2019 0:25,1/1/2019 0:26,2,0.49,1,N,263,141,2,3.5,0.5,0.5,0,0,0.3,4.8,
2,1/1/2019 0:27,1/1/2019 0:40,2,2.17,1,N,141,143,1,10,0.5,0.5,5,0,0.3,16.3,
2,1/1/2019 0:42,1/1/2019 0:56,2,2.21,1,N,143,141,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,1/1/2019 0:27,1/1/2019 0:39,4,1.9,1,N,162,224,2,9,0.5,0.5,0,0,0.3,10.3,
2,1/1/2019 0:58,1/1/2019 1:01,2,0.36,1,N,170,170,1,3.5,0.5,0.5,0.96,0,0.3,5.76,
2,12/31/2018 22:44,12/31/2018 22:58,1,4.07,1,N,161,146,2,14,0.5,0.5,0,0,0.3,15.3,
2,12/31/2018 23:29,1/1/2019 22:37,1,1.45,1,N,170,141,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:13,1/1/2019 0:22,2,1.01,1,N,90,137,1,7.5,0.5,0.5,2.64,0,0.3,11.44,
2,1/1/2019 0:25,1/1/2019 0:30,2,1.25,1,N,137,79,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:48,1/1/2019 1:04,2,1.65,1,N,170,68,1,11,0.5,0.5,2.46,0,0.3,14.76,
2,1/1/2019 0:13,1/1/2019 0:23,2,1.67,1,N,231,90,1,8.5,0.5,0.5,2.45,0,0.3,12.25,
2,1/1/2019 0:35,1/1/2019 0:40,1,0.1,1,N,68,68,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:42,1/1/2019 1:09,1,4.92,1,N,68,263,1,20,0.5,0.5,5.32,0,0.3,26.62,
2,1/1/2019 0:07,1/1/2019 0:12,1,1.48,1,N,237,236,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:18,1/1/2019 0:21,1,0.67,1,N,263,262,1,4,0.5,0.5,1.06,0,0.3,6.36,
2,1/1/2019 0:21,1/1/2019 0:28,1,1.29,1,N,262,237,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,1/1/2019 0:32,1/1/2019 0:39,1,1.29,1,N,237,262,1,7,0.5,0.5,1,0,0.3,9.3,
2,1/1/2019 0:41,1/1/2019 0:44,1,0.42,1,N,263,263,2,4,0.5,0.5,0,0,0.3,5.3,
2,1/1/2019 0:46,1/1/2019 0:51,1,0.66,1,N,263,262,1,5.5,0.5,0.5,1,0,0.3,7.8,
2,1/1/2019 0:55,1/1/2019 1:08,1,2.68,1,N,262,163,2,11.5,0.5,0.5,0,0,0.3,12.8,
1,1/1/2019 0:20,1/1/2019 0:33,4,1.4,1,N,79,170,1,9.5,0.5,0.5,2.15,0,0.3,12.95,
1,1/1/2019 0:41,1/1/2019 0:49,3,1.2,1,N,170,79,1,7,0.5,0.5,1,0,0.3,9.3,
1,1/1/2019 0:58,1/1/2019 1:25,3,5,1,N,114,239,1,20,0.5,0.5,3.2,0,0.3,24.5,
2,1/1/2019 0:17,1/1/2019 0:24,3,0.7,1,N,249,68,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:45,1/1/2019 1:04,5,2.52,1,N,48,249,2,13,0.5,0.5,0,0,0.3,14.3,
1,1/1/2019 0:22,1/1/2019 0:38,3,1.6,1,N,186,137,1,11,0.5,0.5,2,0,0.3,14.3,
1,1/1/2019 0:47,1/1/2019 0:53,2,0.7,1,N,79,148,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,1/1/2019 0:56,1/1/2019 1:09,1,3.2,1,N,148,181,1,13,0.5,0.5,0,0,0.3,14.3,
2,1/1/2019 0:23,1/1/2019 0:26,1,0.77,1,N,137,224,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
2,1/1/2019 0:28,1/1/2019 0:35,1,1.1,1,N,224,79,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:37,1/1/2019 1:04,1,6.4,1,N,79,74,2,22.5,0.5,0.5,0,0,0.3,23.8,
1,1/1/2019 0:18,1/1/2019 0:27,1,2.1,1,N,236,24,1,9.5,0.5,0.5,2.5,0,0.3,13.3,
1,1/1/2019 0:31,1/1/2019 0:38,2,1.2,1,N,151,239,1,7.5,0.5,0.5,2.6,0,0.3,11.4,
1,1/1/2019 0:40,1/1/2019 0:50,1,2.2,1,N,239,75,2,10,0.5,0.5,0,0,0.3,11.3,
1,1/1/2019 0:53,1/1/2019 1:10,1,2.4,1,N,236,48,1,12.5,0.5,0.5,3,0,0.3,16.8,
2,1/1/2019 0:16,1/1/2019 0:29,1,4.49,1,N,87,224,2,15,0.5,0.5,0,0,0.3,16.3,
2,1/1/2019 0:34,1/1/2019 0:57,1,7.31,1,N,79,61,1,24,0.5,0.5,5.06,0,0.3,30.36,
1,1/1/2019 0:20,1/1/2019 0:23,0,0.5,1,N,236,236,1,4,0.5,0.5,0.79,0,0.3,6.09,
1,1/1/2019 0:31,1/1/2019 0:38,0,1.6,1,N,236,238,1,8,0.5,0.5,2.75,0,0.3,12.05,
1,1/1/2019 0:44,1/1/2019 1:00,1,2.8,1,N,238,42,2,13,0.5,0.5,0,0,0.3,14.3,
2,1/1/2019 0:09,1/1/2019 0:23,1,2.69,1,N,142,140,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,1/1/2019 0:28,1/1/2019 0:36,1,1.75,1,N,262,237,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,1/1/2019 0:37,1/1/2019 0:49,1,1.48,1,N,237,143,1,9.5,0.5,0.5,3.24,0,0.3,14.04,
2,1/1/2019 0:51,1/1/2019 0:57,1,1.57,1,N,239,151,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 1:00,1/1/2019 1:27,1,7.73,1,N,151,232,1,26,0.5,0.5,5.46,0,0.3,32.76,
1,1/1/2019 0:16,1/1/2019 0:24,1,1.3,1,N,114,232,1,7,0.5,0.5,0.83,0,0.3,9.13,
1,1/1/2019 0:30,1/1/2019 0:45,1,2.1,1,N,79,87,2,11,0.5,0.5,0,0,0.3,12.3,
1,1/1/2019 0:49,1/1/2019 1:18,1,4.7,1,N,87,161,2,21,0.5,0.5,0,0,0.3,22.3,
2,1/1/2019 0:16,1/1/2019 0:26,1,2.76,1,N,107,141,2,10,0.5,0.5,0,0,0.3,11.3,
2,1/1/2019 0:28,1/1/2019 0:33,2,1.33,1,N,141,236,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:37,1/1/2019 0:40,2,0.61,1,N,263,262,1,4.5,0.5,0.5,2,0,0.3,7.8,
2,1/1/2019 0:43,1/1/2019 0:54,2,2.35,1,N,263,143,1,10.5,0.5,0.5,2.95,0,0.3,14.75,
2,1/1/2019 0:55,1/1/2019 0:58,2,0.31,1,N,143,142,1,3.5,0.5,0.5,0.96,0,0.3,5.76,
2,1/1/2019 1:01,1/1/2019 1:15,3,2.27,1,N,142,238,2,11,0.5,0.5,0,0,0.3,12.3,
1,1/1/2019 0:12,1/1/2019 0:28,1,5.3,1,N,141,83,2,17.5,0.5,0.5,0,0,0.3,18.8,
1,1/1/2019 0:55,1/1/2019 1:18,4,2.4,1,N,237,48,1,16,0.5,0.5,3.45,0,0.3,20.75,
2,1/1/2019 0:40,1/1/2019 1:01,2,4.17,1,N,50,114,1,17.5,0.5,0.5,4.7,0,0.3,23.5,
2,1/1/2019 0:17,1/1/2019 0:24,2,1.45,1,N,137,79,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,1/1/2019 0:27,1/1/2019 0:47,1,3.76,1,N,79,49,1,16,0.5,0.5,3,0,0.3,20.3,
1,1/1/2019 0:03,1/1/2019 0:21,4,1.7,1,N,264,264,2,12.5,0.5,0.5,0,0,0.3,13.8,
1,1/1/2019 0:54,1/1/2019 1:00,1,0.9,1,N,264,264,1,6,0.5,0.5,2,0,0.3,9.3,
2,1/1/2019 0:14,1/1/2019 0:18,1,1,1,N,236,238,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:20,1/1/2019 0:47,1,6.15,1,N,238,125,1,23,0.5,0.5,4.86,0,0.3,29.16,
2,1/1/2019 0:49,1/1/2019 1:10,1,4.69,1,N,211,17,1,18.5,0.5,0.5,10,0,0.3,29.8,
2,1/1/2019 0:42,1/1/2019 0:48,2,0.97,1,N,114,79,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,1/1/2019 0:49,1/1/2019 1:01,2,1.92,1,N,79,170,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,1/1/2019 0:10,1/1/2019 0:19,1,2.48,1,N,236,24,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,1/1/2019 0:22,1/1/2019 0:33,1,2.75,1,N,151,48,2,11,0.5,0.5,0,0,0.3,12.3,
2,1/1/2019 0:35,1/1/2019 0:43,1,2.18,1,N,48,239,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:51,1/1/2019 1:14,2,4.77,1,N,238,234,1,19.5,0.5,0.5,4.16,0,0.3,24.96,
2,1/1/2019 0:22,1/1/2019 0:31,1,0.81,1,N,113,90,1,7,0.5,0.5,2.49,0,0.3,10.79,
2,1/1/2019 0:42,1/1/2019 1:00,1,2.31,1,N,249,170,1,12.5,0.5,0.5,2,0,0.3,15.8,
2,1/1/2019 0:04,1/1/2019 0:11,2,2.45,1,N,79,229,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:15,1/1/2019 0:22,2,1.64,1,N,141,239,2,8,0.5,0.5,0,0,0.3,9.3,
2,1/1/2019 0:33,1/1/2019 0:40,1,1.9,1,N,142,238,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,1/1/2019 0:44,1/1/2019 0:53,1,2.55,1,N,238,74,2,10,0.5,0.5,0,0,0.3,11.3,
1,1/1/2019 0:31,1/1/2019 0:33,1,0.4,1,N,114,249,1,3.5,0.5,0.5,0.96,0,0.3,5.76,
1,1/1/2019 0:38,1/1/2019 0:55,1,1.9,1,N,68,4,2,12,0.5,0.5,0,0,0.3,13.3,
2,1/1/2019 0:18,1/1/2019 0:27,1,1.36,1,N,43,141,2,8,0.5,0.5,0,0,0.3,9.3,
2,1/1/2019 0:32,1/1/2019 0:34,1,0.32,1,N,162,162,2,3.5,0.5,0.5,0,0,0.3,4.8,
2,1/1/2019 0:49,1/1/2019 0:54,1,0.53,1,N,161,162,1,5,0.5,0.5,1.26,0,0.3,7.56,
2,1/1/2019 0:56,1/1/2019 1:33,1,6.62,1,N,162,80,2,27.5,0.5,0.5,0,0,0.3,28.8,
2,1/1/2019 0:25,1/1/2019 0:29,1,1.46,1,N,237,236,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:34,1/1/2019 0:38,1,0.27,1,N,236,236,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,1/1/2019 0:42,1/1/2019 0:47,1,1.12,1,N,236,238,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:52,1/1/2019 1:05,1,6.18,1,N,239,243,1,18.5,0.5,0.5,1.5,0,0.3,21.3,
1,1/1/2019 0:13,1/1/2019 0:22,2,1,1,N,48,186,2,7.5,0.5,0.5,0,0,0.3,8.8,
1,1/1/2019 0:31,1/1/2019 0:43,1,0.6,1,N,164,137,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
1,1/1/2019 0:56,1/1/2019 1:07,3,1.5,1,N,249,144,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
2,1/1/2019 0:10,1/1/2019 0:13,2,0.4,1,N,42,41,4,-4,-0.5,-0.5,0,0,-0.3,-5.3,
2,1/1/2019 0:10,1/1/2019 0:13,2,0.4,1,N,42,41,2,4,0.5,0.5,0,0,0.3,5.3,
2,1/1/2019 0:20,1/1/2019 0:25,2,0.94,1,N,41,75,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,1/1/2019 0:32,1/1/2019 0:44,2,2.42,1,N,236,229,2,10,0.5,0.5,0,0,0.3,11.3,
2,1/1/2019 0:46,1/1/2019 0:54,2,0.34,1,N,229,140,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,1/1/2019 0:34,1/1/2019 0:42,2,1,1,N,234,158,1,6.5,0.5,0.5,3,0,0.3,10.8,
1,1/1/2019 0:43,1/1/2019 0:54,2,1.7,1,N,158,68,1,9.5,0.5,0.5,2.15,0,0.3,12.95,
1,1/1/2019 0:58,1/1/2019 0:59,1,0.1,3,N,68,68,1,20,0.5,0,40,0,0.3,60.8,
2,1/1/2019 0:11,1/1/2019 0:16,1,0.77,1,N,144,148,1,5.5,0.5,0.5,2.79,0,0.3,12.09,
2,1/1/2019 0:20,1/1/2019 0:29,1,1.19,1,N,232,231,1,7.5,0.5,0.5,2.82,0,0.3,14.12,
